2864,670301*******085,Sipho,Tau,1967-03-01
2865,670304*******082,Anika,Sebele,1967-03-04
2866,670305*******087,Liezel,Mofokeng,1967-03-05
2867,670306*******085,Johannes,Cele,1967-03-06
2868,670308*******084,Buhle,Lekota,1967-03-08
2869,670308*******089,Jabulani,Lekota,1967-03-08
2870,670312*******085,Nomvula,Erasmus,1967-03-12
2871,670317*******086,Siyabonga,van Wyk,1967-03-17
2872,670319*******088,Lubabalo,Louw,1967-03-19
2873,670322*******082,Lubabalo,Mokoena,1967-03-22
2874,670323*******081,Zanele,Viljoen,1967-03-23
2875,670327*******085,Nomvula,Pretorius,1967-03-27
2876,670328*******080,Jabulani,Sebele,1967-03-28
2877,670328*******082,Amogelang,Pretorius,1967-03-28
2878,670328*******085,Kabelo,Zwane,1967-03-28
2879,670401*******085,Pieter,van Wyk,1967-04-01
2880,670402*******084,Dawid,van Wyk,1967-04-02
2881,670405*******082,Andile,Lekota,1967-04-05
2882,670406*******085,Sipho,Botha,1967-04-06
2883,670407*******083,Jabulani,Botha,1967-04-07
2884,670407*******085,Pieter,Moyo,1967-04-07
2885,670408*******080,Bongani,Dlamini,1967-04-08
2886,670408*******080,Thabo,Pretorius,1967-04-08
2887,670408*******088,Anika,Cele,1967-04-08
2888,670411*******088,Johannes,van Wyk,1967-04-11
2889,670417*******081,Johannes,Viljoen,1967-04-17
2890,670417*******083,Keitumetse,Cele,1967-04-17
2891,670419*******089,Busisiwe,Moyo,1967-04-19
2892,670419*******089,Naledi,Gumede,1967-04-19
2893,670421*******083,Zinhle,Ndlovu,1967-04-21
2894,670422*******086,Puleng,Mokoena,1967-04-22
2895,670425*******084,Tiaan,Mabaso,1967-04-25
2896,670425*******087,Andile,Moyo,1967-04-25
2897,670427*******081,Bongani,Gumede,1967-04-27
2898,670504*******080,Keitumetse,Zwane,1967-05-04
2899,670506*******085,Busisiwe,Zwane,1967-05-06
2900,670507*******087,Sipho,Erasmus,1967-05-07
2901,670507*******089,Sipho,Moyo,1967-05-07
2902,670510*******080,Buhle,Venter,1967-05-10
2903,670511*******088,Puleng,Tau,1967-05-11
2904,670516*******082,Zanele,Cele,1967-05-16
2905,670516*******086,Nomvula,Ndlovu,1967-05-16
2906,670518*******088,Tiaan,Sebele,1967-05-18
2907,670525*******081,Thabo,Ndlovu,1967-05-25
2908,670527*******081,Sipho,Ndlovu,1967-05-27
2909,670528*******085,Buhle,de Klerk,1967-05-28
2910,670601*******083,Mieke,Moyo,1967-06-01
2911,670601*******085,Sipho,Venter,1967-06-01
2912,670602*******086,Naledi,Ndlovu,1967-06-02
2913,670604*******082,Bongani,de Klerk,1967-06-04
2914,670607*******081,Sipho,van Wyk,1967-06-07
2915,670607*******089,Puleng,Lekota,1967-06-07
2916,670607*******089,Zolani,Tau,1967-06-07
2917,670609*******087,Tiaan,Mokoena,1967-06-09
2918,670612*******083,Busisiwe,van Wyk,1967-06-12
2919,670614*******084,Anika,van Wyk,1967-06-14
2920,670614*******088,Puleng,Venter,1967-06-14
2921,670614*******088,Tiaan,Louw,1967-06-14
2922,670616*******081,Tiaan,de Klerk,1967-06-16
2923,670619*******081,Kabelo,Pretorius,1967-06-19
2924,670619*******087,Kabelo,Lekota,1967-06-19
2925,670621*******084,Lubabalo,Ndlovu,1967-06-21
2926,670622*******081,Zanele,Tau,1967-06-22
2927,670622*******085,Bongani,Louw,1967-06-22
2928,670704*******085,Jabulani,Modise,1967-07-04
2929,670705*******082,Lubabalo,Dlamini,1967-07-05
2930,670707*******080,Amogelang,Gumede,1967-07-07
2931,670707*******082,Lerato,Mofokeng,1967-07-07
2932,670707*******089,Thabo,Gumede,1967-07-07
2933,670708*******080,Jabulani,Mabaso,1967-07-08
2934,670708*******087,Zanele,Pretorius,1967-07-08
2935,670710*******080,Pieter,Dlamini,1967-07-10
2936,670718*******084,Sipho,Erasmus,1967-07-18
2937,670720*******080,Keitumetse,Louw,1967-07-20
2938,670720*******081,Thabo,Erasmus,1967-07-20
2939,670721*******082,Buhle,Venter,1967-07-21
2940,670722*******086,Tiaan,Lekota,1967-07-22
2941,670723*******083,Nomvula,Tau,1967-07-23
2942,670725*******081,Zanele,van Wyk,1967-07-25
2943,670726*******082,Tiaan,de Klerk,1967-07-26
2944,670802*******086,Puleng,van Wyk,1967-08-02
2945,670804*******083,Jabulani,Ndlovu,1967-08-04
2946,670806*******082,Pieter,Gumede,1967-08-06
2947,670806*******088,Pieter,Gumede,1967-08-06
2948,670814*******082,Busisiwe,Erasmus,1967-08-14
2949,670815*******089,Thabo,Khoza,1967-08-15
2950,670818*******085,Liezel,Mokoena,1967-08-18
2951,670826*******080,Liezel,Ndlovu,1967-08-26
2952,670826*******080,Zolani,van Wyk,1967-08-26
2953,670826*******089,Liezel,Mabaso,1967-08-26
2954,670828*******085,Lubabalo,Venter,1967-08-28
2955,670901*******081,Dawid,Botha,1967-09-01
2956,670901*******087,Johannes,Dlamini,1967-09-01
2957,670902*******082,Tiaan,Venter,1967-09-02
2958,670903*******085,Naledi,Erasmus,1967-09-03
2959,670904*******080,Kabelo,de Klerk,1967-09-04
2960,670904*******085,Puleng,Mokoena,1967-09-04
2961,670905*******085,Buhle,Cele,1967-09-05
2962,670905*******087,Zolani,Sebele,1967-09-05
2963,670908*******084,Buhle,Zwane,1967-09-08
2964,670909*******082,Zolani,Pretorius,1967-09-09
2965,670910*******083,Kabelo,de Klerk,1967-09-10
2966,670911*******088,Zanele,Erasmus,1967-09-11
2967,670915*******088,Zinhle,Zwane,1967-09-15
2968,670917*******080,Puleng,Sebele,1967-09-17
2969,670922*******081,Dawid,Louw,1967-09-22
2970,670922*******088,Dawid,Venter,1967-09-22
2971,670923*******081,Jabulani,Mabaso,1967-09-23
2972,671001*******082,Keitumetse,Moyo,1967-10-01
2973,671007*******088,Lerato,Botha,1967-10-07
2974,671009*******083,Pieter,Gumede,1967-10-09
2975,671009*******088,Anika,Venter,1967-10-09
2976,671011*******089,Thabo,Modise,1967-10-11
2977,671012*******081,Anika,Gumede,1967-10-12
2978,671013*******085,Lubabalo,Zwane,1967-10-13
2979,671014*******082,Pieter,Mofokeng,1967-10-14
2980,671017*******082,Bongani,Venter,1967-10-17
2981,671017*******087,Busisiwe,Moyo,1967-10-17
2982,671018*******084,Thabo,Lekota,1967-10-18
2983,671018*******087,Buhle,Pretorius,1967-10-18
2984,671019*******087,Dawid,Modise,1967-10-19
2985,671022*******084,Siyabonga,van Wyk,1967-10-22
2986,671023*******082,Johannes,Mokoena,1967-10-23
2987,671024*******088,Lerato,Lekota,1967-10-24
2988,671025*******088,Tiaan,Mofokeng,1967-10-25
2989,671101*******088,Siyabonga,Sebele,1967-11-01
2990,671102*******089,Lubabalo,Mabaso,1967-11-02
2991,671106*******085,Dawid,Dlamini,1967-11-06
2992,671108*******080,Andile,Gumede,1967-11-08
2993,671109*******084,Siyabonga,Louw,1967-11-09
2994,671109*******085,Zolani,Venter,1967-11-09
2995,671110*******081,Dawid,Pretorius,1967-11-10
2996,671111*******082,Mieke,Sebele,1967-11-11
2997,671111*******085,Thabo,Louw,1967-11-11
2998,671114*******081,Bongani,Khoza,1967-11-14
2999,671114*******088,Keitumetse,Tau,1967-11-14
3000,671116*******088,Thabo,Botha,1967-11-16
3001,671116*******089,Tiaan,Mofokeng,1967-11-16
3002,671117*******086,Keitumetse,Botha,1967-11-17
3003,671118*******084,Tiaan,Tau,1967-11-18
3004,671119*******084,Zanele,Lekota,1967-11-19
3005,671123*******088,Zolani,Viljoen,1967-11-23
3006,671125*******083,Jabulani,Khoza,1967-11-25
3007,671125*******086,Jabulani,Mabaso,1967-11-25
3008,671127*******086,Tiaan,Khoza,1967-11-27
3009,671127*******088,Johannes,Mokoena,1967-11-27
3010,671128*******081,Johannes,Venter,1967-11-28
3011,671201*******080,Andile,Gumede,1967-12-01
3012,671201*******088,Dawid,Botha,1967-12-01
3013,671205*******080,Mieke,Sebele,1967-12-05
3014,671205*******081,Amogelang,Botha,1967-12-05
3015,671205*******087,Zanele,Cele,1967-12-05
3016,671206*******083,Sipho,Modise,1967-12-06
3017,671208*******085,Nomvula,Dlamini,1967-12-08
3018,671211*******086,Naledi,Ndlovu,1967-12-11
3019,671212*******082,Bongani,Lekota,1967-12-12
3020,671213*******082,Pieter,Tau,1967-12-13
3021,671215*******088,Amogelang,Louw,1967-12-15
3022,671219*******089,Keitumetse,Moyo,1967-12-19
3023,671221*******088,Mieke,Zwane,1967-12-21
3024,671224*******085,Sipho,de Klerk,1967-12-24
3025,671226*******080,Lubabalo,Tau,1967-12-26
3026,680102*******085,Thabo,Modise,1968-01-02
3027,680107*******084,Johannes,de Klerk,1968-01-07
3028,680111*******082,Zinhle,Cele,1968-01-11
3029,680112*******083,Sipho,Mokoena,1968-01-12
3030,680113*******087,Andile,Botha,1968-01-13
3031,680113*******088,Jabulani,Cele,1968-01-13
3032,680115*******083,Bongani,de Klerk,1968-01-15
3033,680115*******089,Keitumetse,Khoza,1968-01-15
3034,680116*******088,Lerato,Mofokeng,1968-01-16
3035,680120*******082,Lerato,Tau,1968-01-20
3036,680123*******080,Johannes,Ndlovu,1968-01-23
3037,680126*******082,Jabulani,Modise,1968-01-26
3038,680128*******081,Buhle,Botha,1968-01-28
3039,680128*******084,Sipho,Sebele,1968-01-28
3040,680206*******084,Busisiwe,Zwane,1968-02-06
3041,680206*******087,Zolani,Ndlovu,1968-02-06
3042,680207*******089,Anika,Gumede,1968-02-07
3043,680208*******088,Busisiwe,Mabaso,1968-02-08
3044,680209*******089,Keitumetse,de Klerk,1968-02-09
3045,680212*******081,Sipho,Venter,1968-02-12
3046,680213*******087,Lubabalo,Mabaso,1968-02-13
3047,680216*******080,Amogelang,Erasmus,1968-02-16
3048,680216*******089,Anika,Modise,1968-02-16
3049,680218*******084,Jabulani,Khoza,1968-02-18
3050,680219*******082,Andile,Zwane,1968-02-19
3051,680220*******089,Andile,Louw,1968-02-20
3052,680221*******085,Busisiwe,Mokoena,1968-02-21
3053,680222*******083,Busisiwe,Cele,1968-02-22
3054,680223*******081,Buhle,Zwane,1968-02-23
3055,680226*******089,Zanele,Mokoena,1968-02-26
3056,680309*******081,Naledi,Lekota,1968-03-09
3057,680311*******084,Johannes,van Wyk,1968-03-11
3058,680311*******086,Kabelo,Gumede,1968-03-11
3059,680315*******085,Dawid,Sebele,1968-03-15
3060,680317*******081,Zanele,Modise,1968-03-17
3061,680317*******085,Nomvula,Viljoen,1968-03-17
3062,680320*******085,Mieke,Zwane,1968-03-20
3063,680321*******081,Andile,Viljoen,1968-03-21
3064,680321*******087,Lerato,Moyo,1968-03-21
3065,680322*******081,Naledi,Cele,1968-03-22
3066,680325*******083,Puleng,de Klerk,1968-03-25
3067,680402*******083,Anika,Gumede,1968-04-02
3068,680407*******080,Mieke,Mofokeng,1968-04-07
3069,680409*******082,Buhle,Ndlovu,1968-04-09
3070,680410*******086,Buhle,Mokoena,1968-04-10
3071,680412*******086,Siyabonga,Khoza,1968-04-12
3072,680415*******082,Mieke,Moyo,1968-04-15
3073,680415*******085,Kabelo,Mofokeng,1968-04-15
3074,680417*******084,Zinhle,Gumede,1968-04-17
3075,680417*******088,Mieke,Modise,1968-04-17
3076,680418*******081,Sipho,Louw,1968-04-18
3077,680418*******083,Jabulani,Sebele,1968-04-18
3078,680418*******089,Keitumetse,Venter,1968-04-18
3079,680419*******086,Bongani,Venter,1968-04-19
3080,680420*******085,Nomvula,Cele,1968-04-20
3081,680423*******083,Anika,Louw,1968-04-23
3082,680424*******083,Mieke,Khoza,1968-04-24
3083,680428*******088,Zinhle,Venter,1968-04-28
3084,680504*******088,Johannes,Lekota,1968-05-04
3085,680511*******083,Jabulani,Moyo,1968-05-11
3086,680511*******088,Busisiwe,Khoza,1968-05-11
3087,680515*******082,Buhle,Lekota,1968-05-15
3088,680515*******089,Keitumetse,Lekota,1968-05-15
3089,680516*******083,Busisiwe,Pretorius,1968-05-16
3090,680517*******088,Liezel,Ndlovu,1968-05-17
3091,680518*******081,Bongani,Mokoena,1968-05-18
3092,680522*******080,Nomvula,Pretorius,1968-05-22
3093,680524*******089,Thabo,Sebele,1968-05-24
3094,680525*******088,Bongani,Venter,1968-05-25
3095,680526*******084,Zolani,Modise,1968-05-26
3096,680527*******081,Buhle,Cele,1968-05-27
3097,680601*******085,Nomvula,Pretorius,1968-06-01
3098,680602*******089,Nomvula,Moyo,1968-06-02
3099,680603*******082,Buhle,Dlamini,1968-06-03
3100,680607*******083,Puleng,Sebele,1968-06-07
3101,680608*******081,Andile,Khoza,1968-06-08
3102,680609*******087,Naledi,Erasmus,1968-06-09
3103,680611*******089,Keitumetse,Venter,1968-06-11
3104,680614*******081,Bongani,Louw,1968-06-14
3105,680614*******081,Pieter,Zwane,1968-06-14
3106,680618*******080,Dawid,Pretorius,1968-06-18
3107,680619*******084,Pieter,Cele,1968-06-19
3108,680619*******089,Busisiwe,Cele,1968-06-19
3109,680622*******084,Liezel,Lekota,1968-06-22
3110,680625*******088,Nomvula,Viljoen,1968-06-25
3111,680625*******089,Tiaan,van Wyk,1968-06-25
3112,680627*******086,Bongani,Dlamini,1968-06-27
3113,680628*******088,Johannes,Modise,1968-06-28
3114,680701*******086,Bongani,Cele,1968-07-01
3115,680704*******082,Amogelang,Mokoena,1968-07-04
3116,680704*******087,Tiaan,Mokoena,1968-07-04
3117,680705*******080,Busisiwe,Khoza,1968-07-05
3118,680705*******083,Amogelang,Pretorius,1968-07-05
3119,680709*******089,Liezel,Zwane,1968-07-09
3120,680711*******085,Bongani,Venter,1968-07-11
3121,680711*******088,Liezel,Viljoen,1968-07-11
3122,680713*******087,Busisiwe,Zwane,1968-07-13
3123,680714*******084,Naledi,Pretorius,1968-07-14
3124,680714*******089,Johannes,Venter,1968-07-14
3125,680716*******080,Naledi,Viljoen,1968-07-16
3126,680717*******085,Dawid,Lekota,1968-07-17
3127,680720*******083,Anika,Pretorius,1968-07-20
3128,680722*******085,Liezel,Zwane,1968-07-22
3129,680723*******086,Buhle,Dlamini,1968-07-23
3130,680723*******089,Zolani,Gumede,1968-07-23
3131,680724*******087,Siyabonga,Botha,1968-07-24
3132,680725*******084,Tiaan,Mofokeng,1968-07-25
3133,680728*******083,Zanele,Modise,1968-07-28
3134,680728*******085,Andile,Khoza,1968-07-28
3135,680804*******085,Thabo,Sebele,1968-08-04
3136,680807*******080,Jabulani,Modise,1968-08-07
3137,680808*******086,Lerato,Venter,1968-08-08
3138,680812*******087,Sipho,Erasmus,1968-08-12
3139,680813*******088,Pieter,Viljoen,1968-08-13
3140,680817*******080,Andile,Louw,1968-08-17
3141,680817*******082,Pieter,Erasmus,1968-08-17
3142,680817*******086,Sipho,Venter,1968-08-17
3143,680822*******085,Amogelang,Mofokeng,1968-08-22
3144,680822*******087,Busisiwe,Pretorius,1968-08-22
3145,680824*******087,Amogelang,Dlamini,1968-08-24
3146,680825*******083,Keitumetse,Mokoena,1968-08-25
3147,680825*******086,Busisiwe,Mofokeng,1968-08-25
3148,680828*******081,Siyabonga,Sebele,1968-08-28
3149,680901*******084,Nomvula,de Klerk,1968-09-01
3150,680901*******089,Pieter,Moyo,1968-09-01
3151,680903*******082,Keitumetse,Erasmus,1968-09-03
3152,680904*******088,Keitumetse,Khoza,1968-09-04
3153,680904*******089,Keitumetse,Botha,1968-09-04
3154,680904*******089,Mieke,Cele,1968-09-04
3155,680907*******083,Naledi,Mabaso,1968-09-07
3156,680907*******086,Amogelang,Dlamini,1968-09-07
3157,680907*******086,Nomvula,Pretorius,1968-09-07
3158,680914*******084,Buhle,Dlamini,1968-09-14
3159,680915*******087,Sipho,Moyo,1968-09-15
3160,680918*******084,Mieke,Cele,1968-09-18
3161,680921*******088,Thabo,Mokoena,1968-09-21
3162,680923*******083,Amogelang,Erasmus,1968-09-23
3163,680927*******088,Jabulani,Tau,1968-09-27
3164,681001*******086,Amogelang,Moyo,1968-10-01
3165,681001*******088,Anika,Erasmus,1968-10-01
3166,681004*******085,Naledi,Modise,1968-10-04
3167,681007*******086,Zanele,de Klerk,1968-10-07
3168,681011*******087,Andile,Sebele,1968-10-11
3169,681012*******083,Mieke,Louw,1968-10-12
3170,681012*******089,Anika,Sebele,1968-10-12
3171,681014*******088,Tiaan,Cele,1968-10-14
3172,681016*******085,Andile,van Wyk,1968-10-16
3173,681016*******086,Jabulani,Gumede,1968-10-16
3174,681017*******088,Andile,Ndlovu,1968-10-17
3175,681018*******082,Andile,Venter,1968-10-18
3176,681021*******088,Zinhle,Ndlovu,1968-10-21
3177,681022*******084,Keitumetse,Louw,1968-10-22
3178,681023*******087,Lerato,Ndlovu,1968-10-23
3179,681025*******089,Busisiwe,Dlamini,1968-10-25
3180,681026*******089,Nomvula,Sebele,1968-10-26
3181,681027*******089,Dawid,de Klerk,1968-10-27
3182,681102*******081,Naledi,Modise,1968-11-02
3183,681102*******088,Sipho,Moyo,1968-11-02
3184,681104*******082,Liezel,Botha,1968-11-04
3185,681105*******083,Tiaan,Sebele,1968-11-05
3186,681105*******086,Jabulani,Moyo,1968-11-05
3187,681106*******083,Zanele,Modise,1968-11-06
3188,681107*******081,Jabulani,Ndlovu,1968-11-07
3189,681108*******082,Naledi,de Klerk,1968-11-08
3190,681108*******088,Nomvula,Mokoena,1968-11-08
3191,681109*******081,Kabelo,Cele,1968-11-09
3192,681109*******086,Sipho,Lekota,1968-11-09
3193,681110*******080,Zolani,Zwane,1968-11-10
3194,681111*******083,Lubabalo,Modise,1968-11-11
3195,681111*******084,Siyabonga,Mofokeng,1968-11-11
3196,681112*******087,Tiaan,Gumede,1968-11-12
3197,681114*******089,Buhle,Gumede,1968-11-14
3198,681115*******082,Tiaan,van Wyk,1968-11-15
3199,681116*******080,Amogelang,Gumede,1968-11-16
3200,681117*******080,Zolani,Zwane,1968-11-17
3201,681117*******087,Tiaan,Cele,1968-11-17
3202,681118*******085,Mieke,Cele,1968-11-18
3203,681119*******087,Nomvula,Dlamini,1968-11-19
3204,681120*******087,Thabo,Moyo,1968-11-20
3205,681121*******085,Pieter,Louw,1968-11-21
3206,681121*******085,Zolani,Dlamini,1968-11-21
3207,681121*******087,Naledi,Mabaso,1968-11-21
3208,681123*******082,Anika,Lekota,1968-11-23
3209,681124*******080,Pieter,Viljoen,1968-11-24
3210,681126*******087,Andile,Sebele,1968-11-26
3211,681126*******088,Tiaan,Louw,1968-11-26
3212,681201*******083,Johannes,Dlamini,1968-12-01
3213,681203*******085,Jabulani,Modise,1968-12-03
3214,681205*******084,Puleng,Venter,1968-12-05
3215,681206*******081,Dawid,Mabaso,1968-12-06
3216,681206*******089,Zinhle,Venter,1968-12-06
3217,681208*******088,Zanele,Dlamini,1968-12-08
3218,681209*******087,Zanele,van Wyk,1968-12-09
3219,681211*******083,Pieter,Mokoena,1968-12-11
3220,681212*******080,Amogelang,Dlamini,1968-12-12
3221,681212*******086,Buhle,van Wyk,1968-12-12
3222,681213*******082,Sipho,Viljoen,1968-12-13
3223,681214*******080,Pieter,Zwane,1968-12-14
3224,681214*******081,Thabo,Pretorius,1968-12-14
3225,681214*******089,Sipho,Mofokeng,1968-12-14
3226,681216*******081,Jabulani,Botha,1968-12-16
3227,681216*******082,Dawid,Gumede,1968-12-16
3228,681218*******082,Siyabonga,Dlamini,1968-12-18
3229,681220*******084,Pieter,Modise,1968-12-20
3230,681220*******088,Busisiwe,Botha,1968-12-20
3231,681222*******084,Andile,Erasmus,1968-12-22
3232,681223*******087,Puleng,Viljoen,1968-12-23
3233,681223*******089,Lubabalo,Mokoena,1968-12-23
3234,681223*******089,Sipho,Ndlovu,1968-12-23
3235,681226*******084,Anika,Mokoena,1968-12-26
3236,681226*******084,Liezel,Gumede,1968-12-26
3237,681226*******086,Thabo,Lekota,1968-12-26
3238,681227*******089,Nomvula,Botha,1968-12-27
3239,681228*******088,Johannes,Pretorius,1968-12-28
3240,690102*******087,Anika,Erasmus,1969-01-02
3241,690103*******087,Amogelang,Mofokeng,1969-01-03
3242,690103*******088,Puleng,Botha,1969-01-03
3243,690104*******083,Zolani,van Wyk,1969-01-04
3244,690104*******087,Zinhle,de Klerk,1969-01-04
3245,690105*******080,Naledi,Erasmus,1969-01-05
3246,690106*******082,Zanele,Venter,1969-01-06
3247,690107*******086,Zanele,Mofokeng,1969-01-07
3248,690108*******082,Anika,Gumede,1969-01-08
3249,690109*******089,Keitumetse,de Klerk,1969-01-09
3250,690110*******089,Thabo,Sebele,1969-01-10
3251,690111*******084,Lubabalo,Lekota,1969-01-11
3252,690111*******084,Sipho,Zwane,1969-01-11
3253,690117*******088,Tiaan,Pretorius,1969-01-17
3254,690119*******086,Zanele,Moyo,1969-01-19
3255,690120*******081,Lubabalo,Gumede,1969-01-20
3256,690122*******082,Keitumetse,Ndlovu,1969-01-22
3257,690125*******082,Johannes,Mofokeng,1969-01-25
3258,690128*******089,Zolani,Gumede,1969-01-28
3259,690204*******088,Andile,Cele,1969-02-04
3260,690204*******088,Andile,Mofokeng,1969-02-04
3261,690205*******080,Puleng,Sebele,1969-02-05
3262,690206*******084,Amogelang,Cele,1969-02-06
3263,690207*******080,Lerato,Erasmus,1969-02-07
3264,690207*******084,Nomvula,Botha,1969-02-07
3265,690210*******086,Thabo,Khoza,1969-02-10
3266,690212*******083,Keitumetse,Lekota,1969-02-12
3267,690213*******083,Andile,Erasmus,1969-02-13
3268,690216*******088,Bongani,Sebele,1969-02-16
3269,690218*******084,Tiaan,Botha,1969-02-18
3270,690221*******080,Sipho,Ndlovu,1969-02-21
3271,690222*******084,Lubabalo,Venter,1969-02-22
3272,690222*******089,Amogelang,van Wyk,1969-02-22
3273,690224*******085,Siyabonga,Sebele,1969-02-24
3274,690225*******089,Liezel,Viljoen,1969-02-25
3275,690227*******080,Busisiwe,Modise,1969-02-27
3276,690304*******085,Anika,Dlamini,1969-03-04
3277,690308*******087,Pieter,Sebele,1969-03-08
3278,690308*******089,Zolani,Ndlovu,1969-03-08
3279,690309*******088,Bongani,Ndlovu,1969-03-09
3280,690311*******081,Sipho,Venter,1969-03-11
3281,690311*******089,Kabelo,Sebele,1969-03-11
3282,690315*******085,Pieter,Lekota,1969-03-15
3283,690316*******084,Thabo,Viljoen,1969-03-16
3284,690317*******081,Buhle,de Klerk,1969-03-17
3285,690321*******087,Busisiwe,Moyo,1969-03-21
3286,690322*******080,Buhle,Louw,1969-03-22
3287,690322*******082,Nomvula,Mokoena,1969-03-22
3288,690323*******080,Andile,Tau,1969-03-23
3289,690324*******084,Nomvula,Zwane,1969-03-24
3290,690325*******084,Jabulani,Mabaso,1969-03-25
3291,690326*******089,Dawid,de Klerk,1969-03-26
3292,690328*******085,Zanele,Zwane,1969-03-28
3293,690401*******081,Sipho,Tau,1969-04-01
3294,690405*******083,Jabulani,Botha,1969-04-05
3295,690408*******087,Anika,van Wyk,1969-04-08
3296,690408*******089,Zolani,Gumede,1969-04-08
3297,690409*******086,Busisiwe,Dlamini,1969-04-09
3298,690411*******081,Naledi,Lekota,1969-04-11
3299,690411*******083,Jabulani,Viljoen,1969-04-11
3300,690411*******085,Zanele,Lekota,1969-04-11
3301,690413*******081,Kabelo,Gumede,1969-04-13
3302,690413*******083,Kabelo,Botha,1969-04-13
3303,690414*******085,Jabulani,Gumede,1969-04-14
3304,690414*******086,Tiaan,Moyo,1969-04-14
3305,690414*******089,Puleng,van Wyk,1969-04-14
3306,690418*******085,Lubabalo,Mabaso,1969-04-18
3307,690418*******086,Dawid,Louw,1969-04-18
3308,690418*******087,Mieke,Cele,1969-04-18
3309,690420*******086,Kabelo,van Wyk,1969-04-20
3310,690421*******084,Lubabalo,Louw,1969-04-21
3311,690425*******080,Mieke,Erasmus,1969-04-25
3312,690425*******082,Anika,Ndlovu,1969-04-25
3313,690501*******083,Andile,Zwane,1969-05-01
3314,690501*******086,Lerato,van Wyk,1969-05-01
3315,690501*******088,Tiaan,Louw,1969-05-01
3316,690502*******083,Puleng,Zwane,1969-05-02
3317,690508*******083,Thabo,van Wyk,1969-05-08
3318,690510*******080,Mieke,Lekota,1969-05-10
3319,690510*******082,Siyabonga,Louw,1969-05-10
3320,690511*******083,Johannes,Modise,1969-05-11
3321,690513*******088,Zanele,Tau,1969-05-13
3322,690514*******087,Johannes,de Klerk,1969-05-14
3323,690515*******084,Thabo,Mokoena,1969-05-15
3324,690515*******086,Zanele,Zwane,1969-05-15
3325,690517*******082,Johannes,Pretorius,1969-05-17
3326,690517*******086,Amogelang,Tau,1969-05-17
3327,690518*******082,Amogelang,Dlamini,1969-05-18
3328,690520*******083,Lerato,Modise,1969-05-20
3329,690521*******083,Naledi,Mokoena,1969-05-21
3330,690524*******086,Tiaan,Ndlovu,1969-05-24
3331,690526*******089,Zinhle,Gumede,1969-05-26
3332,690527*******088,Andile,Pretorius,1969-05-27
3333,690528*******080,Pieter,Viljoen,1969-05-28
3334,690528*******088,Jabulani,van Wyk,1969-05-28
3335,690604*******080,Zolani,Mabaso,1969-06-04
3336,690605*******088,Liezel,van Wyk,1969-06-05
3337,690607*******084,Anika,Sebele,1969-06-07
3338,690608*******080,Zanele,Cele,1969-06-08
3339,690609*******087,Thabo,Cele,1969-06-09
3340,690612*******081,Lubabalo,Lekota,1969-06-12
3341,690612*******088,Zinhle,Mabaso,1969-06-12
3342,690616*******087,Sipho,Ndlovu,1969-06-16
3343,690617*******081,Bongani,Ndlovu,1969-06-17
3344,690618*******087,Jabulani,Ndlovu,1969-06-18
3345,690620*******080,Johannes,Gumede,1969-06-20
3346,690623*******082,Mieke,van Wyk,1969-06-23
3347,690623*******083,Johannes,Tau,1969-06-23
3348,690704*******082,Liezel,Viljoen,1969-07-04
3349,690711*******089,Andile,Sebele,1969-07-11
3350,690712*******089,Siyabonga,Sebele,1969-07-12
3351,690716*******083,Pieter,Gumede,1969-07-16
3352,690717*******089,Lerato,Gumede,1969-07-17
3353,690718*******081,Zolani,Viljoen,1969-07-18
3354,690718*******088,Johannes,Mofokeng,1969-07-18
3355,690721*******082,Busisiwe,Botha,1969-07-21
3356,690722*******083,Naledi,Khoza,1969-07-22
3357,690723*******088,Bongani,Zwane,1969-07-23
3358,690726*******082,Amogelang,Zwane,1969-07-26
3359,690727*******086,Lerato,Erasmus,1969-07-27
3360,690727*******089,Johannes,Mofokeng,1969-07-27
3361,690801*******080,Lubabalo,Ndlovu,1969-08-01
3362,690801*******080,Zinhle,de Klerk,1969-08-01
3363,690802*******080,Bongani,Ndlovu,1969-08-02
3364,690802*******083,Mieke,Lekota,1969-08-02
3365,690803*******080,Bongani,Dlamini,1969-08-03
3366,690803*******083,Zolani,van Wyk,1969-08-03
3367,690804*******087,Dawid,Zwane,1969-08-04
3368,690805*******083,Naledi,Lekota,1969-08-05
3369,690805*******087,Sipho,Khoza,1969-08-05
3370,690806*******087,Mieke,Cele,1969-08-06
3371,690808*******089,Nomvula,Lekota,1969-08-08
3372,690809*******085,Keitumetse,van Wyk,1969-08-09
3373,690812*******086,Jabulani,Pretorius,1969-08-12
3374,690813*******085,Jabulani,Mabaso,1969-08-13
3375,690813*******086,Mieke,Viljoen,1969-08-13
3376,690814*******088,Zanele,Mofokeng,1969-08-14
3377,690816*******088,Naledi,Moyo,1969-08-16
3378,690817*******083,Pieter,Khoza,1969-08-17
3379,690818*******085,Dawid,Viljoen,1969-08-18
3380,690822*******082,Naledi,Sebele,1969-08-22
3381,690822*******088,Andile,Mokoena,1969-08-22
3382,690824*******080,Anika,Sebele,1969-08-24
3383,690824*******086,Keitumetse,Sebele,1969-08-24
3384,690825*******087,Kabelo,Botha,1969-08-25
3385,690908*******081,Andile,Zwane,1969-09-08
3386,690909*******086,Jabulani,Gumede,1969-09-09
3387,690910*******088,Zanele,Pretorius,1969-09-10
